FULL PER-BAND NOISE-FLOOR TABLE
Fs = 5000.00 Hz  carrier = 930.500 Hz  Nyquist = 2500.0 Hz
record = 150000 samples (30.0 s)  Welch NFFT = 8192  bin = 0.610 Hz
candidate carrier-free bands = 106  (guard ±3.0 Hz from every comb line)
'clean' = no bin > band-median + 6.0 dB;  bw_ratio = density spread across halfwidths [2, 5, 10, 20]

========================================================================
BPW34_1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
     179.5         1.534e-02      33.4      6.63     NO*
    1861.2         2.790e-02      31.9     77.57     NO*
     112.0         1.597e-01      39.7     25.43     NO*
  consensus floor = 3.063e-04 mV^2/Hz over 66 clean bands  ->  Var(n) = 0.0012 mV^2  (RMS 35.0 uV)
  carrier a = 22.657 mV  ->  SNR = 53.2 dB in the 4 Hz demod band

========================================================================
BPW34_2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    2441.2         8.154e-04       2.8      1.06     yes
    2421.0         8.221e-04       2.1      1.09     yes
    1094.2         8.360e-04       2.4      1.00     yes
    1589.8         8.405e-04       2.2      1.06     yes
    2286.0         8.482e-04       3.2      1.52     yes
    1543.2         8.555e-04       1.7      1.00     yes
     874.5         9.039e-04       2.1      1.00     yes
    2489.2         9.103e-04       1.5      1.23     yes
    1726.0         9.240e-04       2.8      1.42     yes
    2467.0         9.294e-04       8.3      1.15     NO*
    1077.0         9.407e-04       5.6      1.02     yes
    2332.0         9.426e-04       4.5      1.04     yes
    1188.8         9.486e-04       2.1      1.33     yes
     560.8         9.564e-04       1.8      1.00     yes
    1436.0         9.634e-04       3.9      1.13     yes
    1838.0         9.677e-04       2.4      1.03     yes
    1660.8         9.759e-04       1.7      1.09     yes
    1115.8         9.759e-04       3.0      1.19     yes
    1569.5         9.760e-04       2.1      1.10     yes
    1813.2         9.775e-04       3.6      1.02     yes
    1331.2         9.894e-04       4.0      1.08     yes
     919.0         9.908e-04      14.0      1.05     NO*
     761.2         9.976e-04       7.4      1.00     NO*
    2240.8         9.981e-04       1.8      1.09     yes
    1506.8         1.002e-03       2.0      1.00     yes
    1707.2         1.004e-03       1.9      1.00     yes
    1413.0         1.005e-03       1.7      1.21     yes
     718.0         1.016e-03       8.2      1.33     NO*
    1222.0         1.023e-03       2.8      1.11     yes
    2383.2         1.025e-03       6.2      1.27     NO*
    1681.5         1.027e-03       4.2      1.00     yes
     471.0         1.036e-03       8.4      1.00     NO*
     986.5         1.037e-03       3.1      1.10     yes
    2264.5         1.046e-03       1.8      1.06     yes
    1772.0         1.053e-03       1.7      1.23     yes
    1306.2         1.056e-03       3.6      1.00     yes
     313.0         1.065e-03       2.1      1.06     yes
    2358.2         1.066e-03       1.8      1.09     yes
    1525.0         1.067e-03       1.4      1.17     yes
    2062.0         1.070e-03       2.6      1.00     yes
    1009.8         1.071e-03       2.6      1.00     yes
     809.2         1.080e-03       1.6      1.08     yes
    2220.0         1.080e-03       2.6      1.15     yes
     159.8         1.082e-03       2.9      1.12     yes
     857.2         1.089e-03       2.2      1.00     yes
     965.0         1.095e-03       4.4      1.15     yes
     784.0         1.099e-03       9.4      1.06     NO*
     739.8         1.099e-03       3.6      1.03     yes
    2174.0         1.103e-03       2.7      1.00     yes
    2310.2         1.108e-03       1.5      1.01     yes
    1367.0         1.111e-03       2.6      1.11     yes
    1057.8         1.119e-03       2.4      1.00     yes
     608.8         1.119e-03       1.5      1.14     yes
     691.8         1.120e-03       3.8      1.57     yes
    1743.8         1.122e-03       1.3      1.00     yes
    1166.0         1.124e-03       2.8      1.04     yes
     336.0         1.124e-03       1.6      1.03     yes
      42.2         1.131e-03       2.3      1.00     yes
    1140.8         1.138e-03       3.4      1.06     yes
    1637.0         1.142e-03       2.2      1.26     yes
    1294.8         1.145e-03       0.8      1.00     yes
     633.8         1.153e-03       4.5      1.17     yes
     672.0         1.158e-03       7.0      1.10     NO*
    1791.8         1.175e-03       2.2      1.00     yes
    1258.2         1.193e-03       2.3      1.19     yes
     382.0         1.197e-03       3.3      1.03     yes
     583.0         1.199e-03       2.3      1.18     yes
    1973.0         1.205e-03       2.0      1.38     yes
     940.2         1.207e-03      14.3      1.13     NO*
    1458.8         1.209e-03       1.5      1.08     yes
     830.0         1.215e-03       3.4      1.02     yes
    1278.0         1.227e-03       1.8      1.26     yes
     194.8         1.243e-03       0.6      1.00     yes
    2085.0         1.244e-03       1.4      1.00     yes
    1031.0         1.274e-03       6.1      1.00     NO*
    2192.8         1.277e-03       1.6      1.00     yes
    1479.0         1.286e-03       2.0      1.26     yes
     206.2         1.295e-03       2.3      1.00     yes
     491.2         1.296e-03       0.9      1.19     yes
     655.2         1.316e-03       0.7      1.00     yes
     527.0         1.320e-03      15.0      1.07     NO*
    1992.2         1.360e-03       3.4      1.00     yes
    1614.0         1.369e-03       3.0      1.02     yes
     224.0         1.385e-03       2.9      1.12     yes
    2109.8         1.398e-03       2.4      1.04     yes
     270.0         1.434e-03       2.4      1.10     yes
      88.8         1.452e-03       3.7      1.06     yes
     290.8         1.467e-03       1.9      1.07     yes
     242.8         1.505e-03      21.6      1.00     NO*
    1755.2         1.506e-03       1.6      1.00     yes
    2028.8         1.513e-03       1.6      1.16     yes
    1389.2         1.542e-03       2.4      1.15     yes
    1884.0         1.656e-03       2.6      1.22     yes
     892.2         1.687e-03       2.1      1.00     yes
     112.0         1.798e-03      45.8      1.07     NO*
    2156.2         1.933e-03       1.7      1.00     yes
     135.0         2.060e-03       2.4      1.07     yes
      27.2         2.392e-03       6.9      1.00     NO*
      63.8         2.502e-03      57.8      1.31     NO*
    2131.0         2.520e-03       2.0      1.17     yes
    1955.8         2.644e-03       0.6      1.00     yes
     360.2         2.897e-03      19.7      3.08     NO*
    1944.2         3.392e-03       2.0      1.00     yes
    1919.2         4.918e-03       3.3      1.17     yes
     179.5         6.167e-03      34.5      7.23     NO*
    1861.2         9.276e-03      20.9     10.06     NO*
  consensus floor = 1.115e-03 mV^2/Hz over 88 clean bands  ->  Var(n) = 0.0045 mV^2  (RMS 66.8 uV)
  carrier a = 122.588 mV  ->  SNR = 62.3 dB in the 4 Hz demod band

========================================================================
Inano_1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1306.2         5.129e-04       1.5      1.00     yes
    1506.8         5.453e-04       0.4      1.00     yes
    2358.2         5.476e-04       1.5      1.09     yes
    1294.8         5.840e-04       1.6      1.00     yes
     290.8         5.868e-04       2.4      1.10     yes
    1589.8         5.877e-04       1.2      1.08     yes
     857.2         6.039e-04       0.8      1.00     yes
    1077.0         6.050e-04       6.4      1.01     NO*
    1525.0         6.068e-04       1.3      1.03     yes
    1094.2         6.096e-04       0.7      1.00     yes
    2489.2         6.191e-04       1.4      1.06     yes
    1614.0         6.214e-04       2.1      1.05     yes
    1660.8         6.249e-04       1.3      1.05     yes
    2286.0         6.258e-04       2.4      1.06     yes
     965.0         6.273e-04       5.3      1.31     yes
     655.2         6.301e-04       0.8      1.00     yes
     560.8         6.361e-04       1.7      1.05     yes
     382.0         6.366e-04       1.2      1.03     yes
    1569.5         6.372e-04       2.0      1.05     yes
    1222.0         6.381e-04       1.4      1.19     yes
    2220.0         6.444e-04       1.5      1.02     yes
    2240.8         6.459e-04       1.7      1.09     yes
    1707.2         6.473e-04       1.1      1.00     yes
    1726.0         6.489e-04       0.8      1.00     yes
     270.0         6.523e-04       0.8      1.07     yes
     892.2         6.615e-04       1.3      1.00     yes
     874.5         6.654e-04       1.3      1.06     yes
     608.8         6.663e-04       1.3      1.06     yes
    1637.0         6.682e-04       0.9      1.00     yes
    1031.0         6.682e-04       5.6      1.00     yes
     527.0         6.709e-04      17.2      1.04     NO*
    1188.8         6.713e-04       2.5      1.03     yes
     809.2         6.725e-04       0.9      1.08     yes
    1681.5         6.733e-04       2.5      1.05     yes
     830.0         6.753e-04       3.4      1.01     yes
    1057.8         6.755e-04       1.0      1.00     yes
    2383.2         6.785e-04       5.2      1.06     yes
    1115.8         6.800e-04       1.9      1.04     yes
    2264.5         6.823e-04       0.6      1.00     yes
     761.2         6.829e-04       7.7      1.20     NO*
     491.2         6.843e-04       1.0      1.16     yes
    1543.2         6.873e-04       2.2      1.00     yes
    2332.0         6.887e-04       1.5      1.01     yes
    2192.8         6.894e-04       0.5      1.00     yes
    1258.2         6.928e-04       3.4      1.03     yes
    1331.2         6.951e-04       4.4      1.02     yes
    1755.2         6.960e-04       0.6      1.00     yes
     112.0         6.980e-04      49.8      1.06     NO*
     633.8         7.002e-04       1.4      1.06     yes
     718.0         7.020e-04       9.9      1.07     NO*
    1791.8         7.023e-04       1.6      1.14     yes
    1436.0         7.050e-04       2.1      1.04     yes
    2421.0         7.051e-04       1.6      1.22     yes
      42.2         7.061e-04       1.4      1.00     yes
     672.0         7.066e-04       7.2      1.01     NO*
     159.8         7.068e-04       1.1      1.07     yes
    1413.0         7.180e-04       1.5      1.08     yes
     986.5         7.183e-04       0.8      1.09     yes
     583.0         7.189e-04       2.3      1.06     yes
    1009.8         7.220e-04       2.7      1.22     yes
     194.8         7.222e-04       0.4      1.00     yes
     784.0         7.232e-04      10.6      1.00     NO*
    1479.0         7.262e-04       0.6      1.01     yes
     940.2         7.298e-04      14.2      1.12     NO*
    2085.0         7.299e-04       1.3      1.01     yes
    2310.2         7.309e-04       1.0      1.05     yes
     739.8         7.343e-04       1.3      1.06     yes
    1743.8         7.347e-04       0.7      1.00     yes
    1389.2         7.355e-04       1.4      1.00     yes
    1992.2         7.395e-04       0.7      1.00     yes
    2467.0         7.396e-04       6.2      1.08     NO*
     135.0         7.403e-04       2.0      1.26     yes
    2062.0         7.443e-04       1.4      1.06     yes
    1166.0         7.537e-04       1.5      1.00     yes
     471.0         7.549e-04       9.0      1.12     NO*
     224.0         7.569e-04       1.7      1.00     yes
    1140.8         7.571e-04       6.0      1.06     yes
    1838.0         7.601e-04       1.6      1.22     yes
    1772.0         7.611e-04       2.9      1.08     yes
     919.0         7.620e-04      14.0      1.02     NO*
      88.8         7.652e-04       1.1      1.00     yes
    1458.8         7.658e-04       1.0      1.13     yes
    1813.2         7.661e-04       1.6      1.21     yes
    2441.2         7.693e-04       0.5      1.02     yes
    1367.0         7.739e-04       1.5      1.00     yes
     691.8         7.741e-04       2.5      1.01     yes
     313.0         7.760e-04       1.9      1.04     yes
     336.0         7.852e-04       1.1      1.08     yes
     242.8         7.957e-04      24.8      1.00     NO*
    2174.0         8.022e-04       2.4      1.00     yes
    1278.0         8.217e-04       2.4      1.19     yes
     206.2         8.253e-04       0.5      1.00     yes
      27.2         9.239e-04       9.1      1.00     NO*
    2028.8         9.814e-04       2.3      1.02     yes
    1973.0         9.973e-04       1.4      1.03     yes
    2109.8         1.053e-03       1.7      1.03     yes
    1884.0         1.103e-03       2.3      1.15     yes
    2156.2         1.468e-03       2.5      1.00     yes
      63.8         1.830e-03      60.5      1.63     NO*
     360.2         1.986e-03      22.1      3.89     NO*
    2131.0         2.165e-03       1.8      1.07     yes
    1955.8         2.179e-03       1.0      1.00     yes
    1944.2         3.033e-03       1.9      1.00     yes
    1919.2         4.715e-03       2.4      1.06     yes
     179.5         5.933e-03      36.9     12.17     NO*
    1861.2         1.047e-02      24.2     21.91     NO*
  consensus floor = 7.002e-04 mV^2/Hz over 89 clean bands  ->  Var(n) = 0.0028 mV^2  (RMS 52.9 uV)
  carrier a = 98.181 mV  ->  SNR = 62.4 dB in the 4 Hz demod band

========================================================================
Inano_2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
     135.0         9.462e-04       1.6      1.21     yes
     382.0         9.588e-04       1.1      1.00     yes
      42.2         9.671e-04       1.3      1.00     yes
    2332.0         9.749e-04       1.3      1.09     yes
     857.2         9.837e-04       1.1      1.00     yes
    1543.2         9.973e-04       0.8      1.00     yes
     672.0         1.009e-03       7.1      1.23     NO*
    1569.5         1.013e-03       1.3      1.07     yes
    2441.2         1.018e-03       1.4      1.06     yes
    2421.0         1.021e-03       0.9      1.03     yes
    1813.2         1.026e-03       1.6      1.12     yes
     360.2         1.027e-03       1.1      1.04     yes
    1188.8         1.028e-03       1.7      1.06     yes
      88.8         1.031e-03       1.4      1.11     yes
    1743.8         1.032e-03       1.8      1.00     yes
    1077.0         1.032e-03       1.4      1.12     yes
     655.2         1.034e-03       0.9      1.00     yes
    2358.2         1.039e-03       1.1      1.14     yes
    1294.8         1.043e-03       1.1      1.00     yes
     608.8         1.045e-03       0.9      1.11     yes
    1637.0         1.045e-03       1.4      1.13     yes
    1115.8         1.046e-03       1.5      1.07     yes
    2286.0         1.051e-03       2.3      1.02     yes
    1506.8         1.051e-03       1.5      1.00     yes
     940.2         1.051e-03      13.3      1.06     NO*
    1589.8         1.056e-03       1.0      1.00     yes
    2220.0         1.056e-03       1.5      1.01     yes
     919.0         1.058e-03      12.9      1.02     NO*
    2489.2         1.062e-03       1.3      1.10     yes
     718.0         1.064e-03       1.2      1.03     yes
    1436.0         1.069e-03       1.3      1.04     yes
    1525.0         1.070e-03       1.5      1.05     yes
    2383.2         1.072e-03       4.0      1.03     yes
    1031.0         1.073e-03       3.8      1.12     yes
     633.8         1.081e-03       1.9      1.08     yes
     583.0         1.085e-03       1.0      1.04     yes
     986.5         1.093e-03       1.1      1.05     yes
    2264.5         1.093e-03       1.4      1.04     yes
     830.0         1.095e-03       2.2      1.01     yes
    1094.2         1.095e-03       1.2      1.00     yes
    1614.0         1.102e-03       1.6      1.02     yes
    1331.2         1.106e-03       1.6      1.08     yes
    2240.8         1.117e-03       0.8      1.05     yes
     270.0         1.121e-03       1.1      1.10     yes
     761.2         1.125e-03       5.4      1.05     yes
    1681.5         1.126e-03       1.7      1.00     yes
    1258.2         1.134e-03       1.1      1.16     yes
    1772.0         1.135e-03       1.6      1.00     yes
    1166.0         1.136e-03       1.7      1.15     yes
    2310.2         1.140e-03       1.7      1.00     yes
     691.8         1.143e-03       2.2      1.05     yes
    1306.2         1.143e-03       0.5      1.00     yes
     809.2         1.146e-03       1.5      1.01     yes
    1222.0         1.153e-03       1.5      1.05     yes
    2467.0         1.153e-03       4.5      1.00     yes
    1278.0         1.155e-03       1.5      1.13     yes
     290.8         1.156e-03       2.4      1.12     yes
    1791.8         1.157e-03       0.5      1.14     yes
    1140.8         1.161e-03       1.8      1.02     yes
     179.5         1.161e-03       3.3      1.10     yes
     965.0         1.166e-03       2.2      1.01     yes
      63.8         1.178e-03      15.4      1.10     NO*
    2085.0         1.178e-03       2.2      1.00     yes
    1458.8         1.178e-03       1.6      1.02     yes
     159.8         1.185e-03       0.9      1.05     yes
     491.2         1.189e-03       1.3      1.03     yes
     874.5         1.198e-03       1.4      1.05     yes
    1660.8         1.210e-03       1.5      1.08     yes
     739.8         1.213e-03       1.5      1.04     yes
    1479.0         1.213e-03       1.0      1.01     yes
     527.0         1.215e-03       1.6      1.06     yes
    1992.2         1.220e-03       2.6      1.00     yes
    2174.0         1.220e-03       2.7      1.05     yes
     313.0         1.225e-03       0.8      1.16     yes
    1838.0         1.226e-03       1.3      1.01     yes
    1009.8         1.226e-03       1.5      1.04     yes
    1726.0         1.228e-03       1.2      1.01     yes
     112.0         1.232e-03       8.4      1.02     NO*
     784.0         1.238e-03       1.3      1.09     yes
    1755.2         1.243e-03       0.8      1.00     yes
     892.2         1.245e-03       2.6      1.00     yes
    1707.2         1.256e-03       0.8      1.00     yes
     242.8         1.274e-03       1.5      1.00     yes
     336.0         1.279e-03       1.8      1.13     yes
    2192.8         1.286e-03       1.1      1.00     yes
    1389.2         1.297e-03       1.5      1.13     yes
     194.8         1.323e-03       0.7      1.00     yes
     224.0         1.325e-03       1.5      1.06     yes
    1057.8         1.332e-03       0.8      1.00     yes
    1413.0         1.349e-03       0.6      1.00     yes
    2062.0         1.368e-03       1.4      1.00     yes
     471.0         1.383e-03       1.8      1.09     yes
     560.8         1.387e-03       2.0      1.17     yes
     206.2         1.444e-03       1.1      1.00     yes
    1367.0         1.485e-03       1.0      1.01     yes
    1973.0         1.583e-03       1.1      1.10     yes
      27.2         1.621e-03       8.3      1.00     NO*
    2028.8         1.679e-03       1.5      1.05     yes
    1884.0         1.914e-03       3.5      1.03     yes
    2109.8         2.206e-03       1.5      1.04     yes
    2156.2         2.401e-03       2.5      1.00     yes
    1955.8         4.216e-03       0.9      1.00     yes
    2131.0         4.590e-03       2.7      1.03     yes
    1944.2         6.402e-03       2.1      1.00     yes
    1861.2         9.122e-03      20.9     11.44     NO*
    1919.2         9.150e-03       3.0      1.09     yes
  consensus floor = 1.146e-03 mV^2/Hz over 99 clean bands  ->  Var(n) = 0.0046 mV^2  (RMS 67.7 uV)
  carrier a = 101.399 mV  ->  SNR = 60.5 dB in the 4 Hz demod band
