FULL PER-BAND NOISE-FLOOR TABLE
Fs = 5000.00 Hz  carrier = 930.500 Hz  Nyquist = 2500.0 Hz
record = 150000 samples (30.0 s)  Welch NFFT = 8192  bin = 0.610 Hz
candidate carrier-free bands = 106  (guard ±3.0 Hz from every comb line)
'clean' = no bin > band-median + 6.0 dB;  bw_ratio = density spread across halfwidths [2, 5, 10, 20]

========================================================================
BPW34_1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1057.8         2.136e-03       1.2      1.00     yes
    1569.5         2.151e-03       1.2      1.17     yes
    2131.0         2.155e-03       0.8      1.00     yes
    1306.2         2.159e-03       0.9      1.00     yes
    2240.8         2.164e-03       1.1      1.11     yes
    2220.0         2.188e-03       5.4      1.04     yes
    1094.2         2.190e-03       1.4      1.00     yes
    1726.0         2.204e-03       5.2      1.11     yes
    1973.0         2.204e-03       3.3      1.09     yes
    1222.0         2.207e-03       4.0      1.05     yes
    2174.0         2.217e-03       7.8      1.12     NO*
    2441.2         2.225e-03       4.2      1.19     yes
    2383.2         2.251e-03       2.8      1.12     yes
    1791.8         2.256e-03       1.6      1.08     yes
     633.8         2.257e-03       4.8      1.05     yes
     672.0         2.268e-03       4.4      1.09     yes
    1258.2         2.270e-03       2.3      1.12     yes
     560.8         2.274e-03       2.4      1.03     yes
     761.2         2.276e-03       1.9      1.35     yes
    1413.0         2.278e-03       2.1      1.00     yes
    1589.8         2.279e-03       1.6      1.04     yes
     919.0         2.281e-03      18.7      1.07     NO*
    1955.8         2.289e-03       1.0      1.00     yes
    1140.8         2.289e-03       1.2      1.07     yes
    1166.0         2.303e-03       1.8      1.03     yes
     360.2         2.304e-03       1.4      1.27     yes
    1506.8         2.311e-03       1.6      1.00     yes
     892.2         2.315e-03       2.3      1.00     yes
    2332.0         2.317e-03       3.0      1.05     yes
     830.0         2.324e-03       4.1      1.08     yes
    2467.0         2.333e-03       3.1      1.03     yes
    1031.0         2.334e-03       2.8      1.17     yes
    2489.2         2.338e-03       2.0      1.07     yes
    2286.0         2.344e-03       4.9      1.04     yes
    1919.2         2.360e-03       3.1      1.04     yes
    2421.0         2.379e-03       4.9      1.09     yes
     940.2         2.382e-03      19.4      1.10     NO*
    2310.2         2.422e-03       1.6      1.07     yes
     270.0         2.429e-03       2.5      1.06     yes
    1188.8         2.441e-03       0.8      1.01     yes
     874.5         2.474e-03       2.3      1.07     yes
     491.2         2.486e-03       0.7      1.03     yes
     194.8         2.490e-03       0.8      1.00     yes
    1077.0         2.497e-03       1.2      1.07     yes
     159.8         2.522e-03       1.7      1.04     yes
     290.8         2.525e-03       1.2      1.09     yes
     206.2         2.550e-03       0.6      1.00     yes
     784.0         2.551e-03       4.3      1.18     yes
     965.0         2.551e-03       1.6      1.26     yes
      27.2         2.557e-03       2.4      1.00     yes
    1479.0         2.559e-03       5.9      1.03     yes
    1707.2         2.575e-03       0.7      1.00     yes
     809.2         2.584e-03       3.1      1.03     yes
     608.8         2.595e-03       2.2      1.01     yes
    2156.2         2.599e-03       1.5      1.00     yes
     242.8         2.612e-03       2.0      1.00     yes
    1813.2         2.650e-03       1.4      1.10     yes
    1992.2         2.714e-03      15.9      1.00     NO*
    2192.8         2.729e-03       1.7      1.00     yes
     655.2         2.750e-03       0.6      1.00     yes
    1009.8         2.754e-03      14.6      1.13     NO*
     382.0         2.758e-03       1.0      1.20     yes
     179.5         2.812e-03       3.0      1.02     yes
     313.0         2.863e-03       0.8      1.00     yes
     691.8         2.892e-03       2.6      1.06     yes
     224.0         3.028e-03       1.6      1.02     yes
     336.0         3.180e-03       1.5      1.14     yes
      42.2         3.215e-03       2.4      1.00     yes
     986.5         3.349e-03      10.3      1.25     NO*
     583.0         3.389e-03      11.9      1.49     NO*
     135.0         3.468e-03       1.8      1.05     yes
    1278.0         4.072e-03      25.0      2.51     NO*
      63.8         4.697e-03       1.3      1.13     yes
     112.0         5.372e-03       1.9      1.16     yes
      88.8         6.966e-03       1.2      1.13     yes
    1861.2         2.936e-01      35.1    231.23     NO*
  consensus floor = 2.284e-03 mV^2/Hz over 94 clean bands  ->  Var(n) = 0.0091 mV^2  (RMS 95.6 uV)

========================================================================
Inano_1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
      42.2         2.273e-03       1.7      1.00     yes
    1944.2         2.435e-03       0.8      1.00     yes
    2062.0         2.494e-03       2.0      1.06     yes
    2332.0         2.510e-03       1.2      1.01     yes
    2467.0         2.519e-03       1.1      1.08     yes
    2264.5         2.522e-03       1.4      1.10     yes
    1973.0         2.548e-03       2.2      1.05     yes
    2131.0         2.556e-03       0.8      1.02     yes
    1306.2         2.563e-03       0.9      1.00     yes
    2085.0         2.568e-03       1.2      1.17     yes
    2156.2         2.624e-03       0.8      1.00     yes
    1707.2         2.650e-03       1.3      1.00     yes
    1791.8         2.655e-03       2.0      1.24     yes
    2441.2         2.666e-03       1.2      1.02     yes
    2174.0         2.667e-03       1.3      1.02     yes
    1992.2         2.670e-03       7.9      1.00     NO*
    2240.8         2.683e-03       1.4      1.11     yes
    1919.2         2.696e-03       1.6      1.06     yes
    2286.0         2.731e-03       1.4      1.10     yes
    2109.8         2.746e-03       1.7      1.04     yes
    2358.2         2.751e-03       2.0      1.05     yes
    2383.2         2.762e-03       1.4      1.10     yes
    1813.2         2.775e-03       1.9      1.12     yes
    1367.0         2.784e-03       1.3      1.20     yes
    1525.0         2.794e-03       1.3      1.03     yes
    1681.5         2.796e-03       1.8      1.02     yes
      27.2         2.803e-03       1.0      1.00     yes
    2489.2         2.821e-03       1.2      1.04     yes
    1955.8         2.841e-03       0.7      1.00     yes
    1543.2         2.851e-03       1.4      1.00     yes
    1884.0         2.903e-03       1.2      1.04     yes
    1589.8         2.904e-03       1.6      1.04     yes
    1660.8         2.905e-03       1.5      1.06     yes
    1458.8         2.906e-03       1.1      1.05     yes
    1614.0         2.924e-03       1.9      1.14     yes
    2028.8         2.926e-03       1.4      1.07     yes
    1637.0         2.939e-03       1.5      1.09     yes
    1726.0         2.941e-03       1.6      1.00     yes
    2310.2         2.959e-03       1.0      1.05     yes
      63.8         2.976e-03       1.2      1.09     yes
    2421.0         2.977e-03       1.7      1.03     yes
    1331.2         2.994e-03       1.3      1.11     yes
    1506.8         3.043e-03       0.7      1.00     yes
    1861.2         3.079e-03       5.2      1.31     yes
    1772.0         3.091e-03       1.1      1.09     yes
    1436.0         3.112e-03       2.2      1.09     yes
    2220.0         3.125e-03       1.2      1.00     yes
    1479.0         3.156e-03       2.0      1.08     yes
    1569.5         3.200e-03       1.3      1.03     yes
    1278.0         3.215e-03       1.6      1.03     yes
     112.0         3.225e-03       1.5      1.05     yes
     135.0         3.231e-03       1.1      1.07     yes
    1294.8         3.246e-03       0.6      1.00     yes
    1838.0         3.258e-03       1.5      1.04     yes
    1389.2         3.262e-03       1.0      1.00     yes
    1755.2         3.269e-03       1.7      1.00     yes
    1743.8         3.312e-03       1.4      1.00     yes
    1222.0         3.376e-03       1.9      1.07     yes
      88.8         3.426e-03       1.0      1.01     yes
     194.8         3.428e-03       1.1      1.00     yes
    2192.8         3.448e-03       1.3      1.00     yes
    1413.0         3.450e-03       1.1      1.11     yes
    1258.2         3.532e-03       2.1      1.07     yes
    1057.8         3.587e-03       1.9      1.00     yes
    1094.2         3.619e-03       1.1      1.00     yes
    1188.8         3.639e-03       1.3      1.06     yes
     179.5         3.706e-03       1.3      1.05     yes
     159.8         3.724e-03       0.9      1.15     yes
    1166.0         3.821e-03       1.1      1.04     yes
     224.0         3.902e-03       1.3      1.29     yes
    1115.8         3.977e-03       1.3      1.05     yes
    1140.8         4.033e-03       1.3      1.07     yes
     206.2         4.059e-03       0.8      1.00     yes
    1077.0         4.325e-03       1.6      1.16     yes
    1031.0         4.345e-03       1.7      1.16     yes
     986.5         4.625e-03       1.3      1.03     yes
     270.0         4.730e-03       1.6      1.12     yes
     242.8         4.880e-03       0.7      1.00     yes
    1009.8         5.229e-03       2.6      1.05     yes
     965.0         5.340e-03       1.8      1.06     yes
     290.8         5.459e-03       1.0      1.20     yes
     336.0         5.685e-03       1.4      1.09     yes
     919.0         5.736e-03       1.6      1.17     yes
     940.2         5.894e-03       1.3      1.16     yes
     313.0         6.168e-03       1.1      1.02     yes
     857.2         6.795e-03       1.6      1.00     yes
     874.5         6.839e-03       1.1      1.08     yes
     892.2         7.355e-03       1.2      1.00     yes
     360.2         7.469e-03       1.3      1.00     yes
     830.0         7.500e-03       1.1      1.00     yes
     382.0         7.726e-03       2.0      1.15     yes
     809.2         9.045e-03       2.2      1.12     yes
     784.0         1.072e-02       1.9      1.03     yes
     761.2         1.167e-02       1.4      1.16     yes
     739.8         1.423e-02       3.4      1.12     yes
     718.0         1.644e-02       1.4      1.05     yes
     471.0         1.770e-02       1.4      1.15     yes
     691.8         1.937e-02       1.1      1.04     yes
     655.2         2.241e-02       1.2      1.00     yes
     672.0         2.633e-02       1.7      1.00     yes
     491.2         2.644e-02       1.3      1.14     yes
     633.8         3.019e-02       1.9      1.06     yes
     527.0         3.388e-02       2.4      1.12     yes
     608.8         4.057e-02       0.5      1.02     yes
     560.8         4.381e-02       1.5      1.02     yes
     583.0         4.948e-02       2.3      1.06     yes
  consensus floor = 3.258e-03 mV^2/Hz over 105 clean bands  ->  Var(n) = 0.0130 mV^2  (RMS 114.2 uV)

========================================================================
Inano_2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
     857.2         1.553e-03       1.9      1.00     yes
    1543.2         1.708e-03       1.0      1.00     yes
    2109.8         1.726e-03       0.8      1.02     yes
    1115.8         1.764e-03       1.8      1.11     yes
    1294.8         1.803e-03       1.6      1.00     yes
     718.0         1.804e-03       5.3      1.12     yes
    2192.8         1.815e-03       1.1      1.00     yes
    2131.0         1.822e-03       1.9      1.07     yes
    1772.0         1.825e-03       4.0      1.15     yes
    2062.0         1.850e-03       1.0      1.13     yes
    1389.2         1.852e-03       1.5      1.00     yes
    1614.0         1.859e-03       1.8      1.01     yes
     633.8         1.860e-03       5.6      1.20     yes
    1506.8         1.864e-03       0.9      1.00     yes
    1331.2         1.867e-03       6.7      1.22     NO*
    1188.8         1.871e-03       2.5      1.28     yes
    2286.0         1.871e-03       5.6      1.13     yes
    2383.2         1.877e-03       3.8      1.18     yes
    1726.0         1.878e-03       4.3      1.14     yes
    2467.0         1.881e-03       2.7      1.05     yes
    1306.2         1.888e-03       0.8      1.00     yes
    1569.5         1.889e-03       1.3      1.05     yes
    2085.0         1.893e-03       6.6      1.01     NO*
    1681.5         1.893e-03       1.2      1.03     yes
     784.0         1.896e-03       4.6      1.16     yes
     471.0         1.912e-03       2.6      1.00     yes
    1637.0         1.916e-03       1.5      1.02     yes
    1413.0         1.930e-03       1.4      1.00     yes
    1660.8         1.932e-03       1.7      1.12     yes
    1140.8         1.933e-03       2.3      1.06     yes
    1838.0         1.933e-03       1.0      1.03     yes
    1791.8         1.935e-03       2.0      1.04     yes
    1367.0         1.938e-03       1.0      1.19     yes
    1813.2         1.945e-03       1.3      1.13     yes
    1589.8         1.953e-03       1.4      1.04     yes
    1222.0         1.955e-03       3.8      1.13     yes
     270.0         1.955e-03       2.6      1.30     yes
     761.2         1.959e-03       2.5      1.03     yes
     830.0         1.964e-03       2.8      1.04     yes
    1955.8         1.967e-03       0.9      1.00     yes
    1458.8         1.968e-03       4.2      1.02     yes
    2240.8         1.973e-03       1.5      1.06     yes
    2332.0         1.973e-03       2.7      1.18     yes
    1077.0         1.974e-03       1.4      1.03     yes
    2028.8         1.976e-03       7.5      1.06     NO*
    1755.2         1.977e-03       0.3      1.00     yes
    2220.0         1.986e-03       4.6      1.03     yes
    1884.0         1.995e-03       2.3      1.00     yes
    2174.0         1.995e-03       7.2      1.07     NO*
    1707.2         2.009e-03       0.9      1.00     yes
    1436.0         2.016e-03       1.8      1.11     yes
    1094.2         2.034e-03       0.7      1.00     yes
    1743.8         2.038e-03       0.7      1.00     yes
    2264.5         2.044e-03       1.4      1.03     yes
     224.0         2.044e-03       3.0      1.07     yes
    1525.0         2.055e-03       1.3      1.04     yes
     527.0         2.058e-03       4.2      1.17     yes
    1258.2         2.059e-03       1.9      1.03     yes
     892.2         2.067e-03       2.3      1.00     yes
    1919.2         2.088e-03       3.4      1.09     yes
    2358.2         2.131e-03       1.3      1.15     yes
    2310.2         2.155e-03       1.2      1.03     yes
    1057.8         2.155e-03       0.8      1.00     yes
     560.8         2.166e-03       1.0      1.07     yes
    2421.0         2.169e-03       4.0      1.04     yes
    1944.2         2.187e-03       1.3      1.00     yes
    1166.0         2.194e-03       2.1      1.03     yes
    2441.2         2.201e-03       3.9      1.00     yes
     874.5         2.204e-03       1.5      1.04     yes
     965.0         2.212e-03       1.0      1.02     yes
     491.2         2.233e-03       2.1      1.05     yes
    2489.2         2.271e-03       2.6      1.13     yes
    1973.0         2.281e-03       5.0      1.00     yes
     672.0         2.288e-03       5.2      1.03     yes
    1479.0         2.291e-03       6.3      1.21     NO*
     313.0         2.309e-03       1.1      1.06     yes
     691.8         2.318e-03       3.5      1.02     yes
     919.0         2.323e-03      18.1      1.00     NO*
     290.8         2.338e-03       1.3      1.05     yes
     940.2         2.350e-03      18.6      1.03     NO*
     739.8         2.354e-03       1.3      1.09     yes
     809.2         2.358e-03       1.4      1.01     yes
     360.2         2.410e-03       1.4      1.04     yes
    1031.0         2.417e-03       3.3      1.24     yes
    1992.2         2.425e-03      16.7      1.00     NO*
     608.8         2.433e-03       0.6      1.04     yes
     194.8         2.449e-03       0.7      1.00     yes
     206.2         2.482e-03       1.0      1.00     yes
     583.0         2.518e-03      12.4      1.06     NO*
    2156.2         2.548e-03       1.7      1.00     yes
     159.8         2.565e-03       1.2      1.17     yes
     242.8         2.588e-03       1.5      1.00     yes
     382.0         2.611e-03       1.1      1.00     yes
     655.2         2.641e-03       1.9      1.00     yes
    1009.8         2.688e-03      14.6      1.64     NO*
     179.5         2.721e-03       5.3      1.46     yes
      27.2         2.918e-03       1.7      1.00     yes
    1278.0         2.947e-03      24.3      1.91     NO*
     336.0         2.961e-03       1.7      1.32     yes
     986.5         3.247e-03      10.9      1.30     NO*
     135.0         3.573e-03       1.0      1.05     yes
      42.2         3.655e-03       2.0      1.00     yes
      63.8         4.282e-03       1.5      1.08     yes
     112.0         5.743e-03       1.3      1.06     yes
      88.8         5.836e-03       0.8      1.00     yes
    1861.2         1.964e-01      33.8    192.67     NO*
  consensus floor = 2.016e-03 mV^2/Hz over 93 clean bands  ->  Var(n) = 0.0081 mV^2  (RMS 89.8 uV)
